client_id,client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,purchases,total_investment,avg_purchase_price,avg_area_sqft,avg_price_per_sqft,towers,segment,cluster,is_loan,is_investment
C0586,Individual,M,USA,California,Home,2,Yes,Client,49.2,3,1226524.31,408841.4366666667,1286.4266666666667,315.0602641455691,3,Premium Home Buyers,1,1,0
C0587,Individual,F,USA,New York,Home,4,No,Website,33.7,4,1093439.84,273359.96,911.785,302.6221480306888,4,Value-Oriented Buyers,0,0,0
C0588,Individual,F,USA,Florida,Home,2,No,Website,36.7,4,1495976.14,373994.035,1271.345,298.6021241850181,4,Premium Home Buyers,1,0,0
C0589,Individual,M,USA,Texas,Investment,5,No,Client,79.9,4,1982246.22,495561.555,1699.3675,290.5719251132292,4,Premium Home Buyers,1,0,1
C0590,Individual,M,UK,Scotland,Investment,2,No,Website,59.9,4,1105388.89,276347.22250000003,935.765,298.5010955563988,4,Value-Oriented Buyers,0,0,1
C0591,Individual,F,USA,Nevada,Home,1,No,Website,58.4,3,1336217.65,445405.8833333333,1460.493333333333,305.7142070666491,3,Premium Home Buyers,1,0,0
C0592,Individual,M,USA,Arizona,Investment,2,No,Client,54.2,3,787516.58,262505.5266666667,851.4266666666667,304.6017791521842,3,Value-Oriented Buyers,0,0,1
C0593,Individual,F,USA,California,Home,2,Yes,Agency,74.0,4,2012063.38,503015.845,1575.1075,319.55794554992394,4,Premium Home Buyers,1,1,0
C0594,Individual,F,USA,Utah,Home,1,No,Agency,84.5,3,1137572.87,379190.9566666667,1221.6766666666665,317.4840213600542,3,Premium Home Buyers,1,0,0
C0595,Individual,F,USA,Utah,Home,3,No,Agency,60.2,3,914304.97,304768.3233333333,934.4333333333334,321.59200023053324,3,Value-Oriented Buyers,0,0,0
C0596,Individual,M,USA,Nevada,Home,4,No,Agency,50.3,4,1094771.49,273692.8725,1023.9675,268.71346436583286,4,Value-Oriented Buyers,0,0,0
C0597,Individual,M,UK,Northern Ireland,Home,2,Yes,Website,40.5,3,976844.17,325614.7233333333,1033.62,316.36629492109006,3,Value-Oriented Buyers,0,1,0
C0598,Individual,M,USA,Colorado,Investment,4,No,Website,77.1,4,1398930.7000000002,349732.67500000005,1135.53,307.99946387611016,4,Premium Home Buyers,1,0,1
C0599,Individual,F,Canada,Alberta,Home,2,No,Agency,28.4,3,1162815.78,387605.26,1354.0866666666668,280.8622967539782,3,Premium Home Buyers,1,0,0
C0600,Individual,M,USA,Oregon,Investment,1,No,Client,42.4,3,917709.61,305903.2033333333,1042.71,299.5586767720553,3,Value-Oriented Buyers,0,0,1
C0601,Individual,F,USA,California,Home,4,No,Website,53.8,4,1700411.72,425102.93,1307.3,324.4429542692236,4,Premium Home Buyers,1,0,0
C0602,Individual,M,Germany,Bavaria,Home,4,No,Agency,42.4,4,905508.82,226377.205,748.33,298.6892851449089,4,Value-Oriented Buyers,0,0,0
C0603,Individual,F,USA,New York,Home,4,Yes,Agency,32.1,4,1218095.3,304523.825,1027.81,296.2417955774921,4,Value-Oriented Buyers,0,1,0
C0604,Individual,F,Belgium,Wallonia,Home,1,No,Agency,27.9,3,791133.03,263711.01,919.0466666666666,288.5124058632202,3,Value-Oriented Buyers,0,0,0
C0605,Individual,M,USA,Utah,Home,4,Yes,Agency,52.1,4,1407314.33,351828.5825,1267.07,285.7231522180315,4,Premium Home Buyers,1,1,0
C0606,Individual,F,France,Ile-de-France,Investment,1,No,Website,76.6,3,1070969.53,356989.8433333333,1146.263333333333,313.61713376150334,3,Value-Oriented Buyers,0,0,1
C0607,Individual,M,USA,California,Home,1,No,Agency,63.9,3,1125230.12,375076.7066666666,1371.6133333333337,274.0389663617243,3,Premium Home Buyers,1,0,0
C0608,Individual,M,USA,California,Home,4,No,Agency,70.2,4,1201411.56,300352.89,1018.5225,295.4937894654722,4,Value-Oriented Buyers,0,0,0
C0609,Individual,F,USA,Washington,Home,4,No,Agency,65.2,4,1307567.64,326891.91,1255.1325000000002,264.1895296634044,4,Value-Oriented Buyers,0,0,0
C0610,Individual,F,USA,California,Investment,4,No,Website,55.9,3,1178597.68,392865.8933333333,1339.73,295.9214079433128,3,Premium Home Buyers,1,0,1
C0611,Individual,M,USA,California,Home,4,No,Agency,76.2,4,1142671.94,285667.985,997.415,279.33976691581074,4,Value-Oriented Buyers,0,0,0
C0612,Individual,M,USA,Florida,Home,4,No,Agency,66.5,4,1671846.3,417961.575,1389.15,300.02147789360413,4,Premium Home Buyers,1,0,0
C0613,Individual,F,Australia,Victoria,Home,4,No,Agency,31.5,3,1186019.52,395339.84,1366.5633333333335,295.46634451021083,3,Premium Home Buyers,1,0,0
C0614,Individual,M,UK,Wales,Home,3,Yes,Website,54.1,4,1025958.38,256489.595,858.9825,300.8272508329308,4,Value-Oriented Buyers,0,1,0
C0615,Individual,M,USA,Utah,Home,2,Yes,Website,68.7,4,919002.01,229750.5025,748.33,307.12716692512765,4,Value-Oriented Buyers,0,1,0
C0616,Individual,F,USA,Virginia,Investment,1,Yes,Agency,63.3,3,1013364.3,337788.10000000003,1074.6233333333332,309.8821293324002,3,Value-Oriented Buyers,0,1,1
C0617,Individual,F,USA,Ohio,Home,5,Yes,Website,40.1,3,766861.21,255620.4033333333,849.6366666666667,295.92339334372826,3,Value-Oriented Buyers,0,1,0
C0618,Individual,M,USA,Texas,Home,3,No,Agency,57.8,3,982803.0,327601.0,1113.29,291.3172831425711,3,Value-Oriented Buyers,0,0,0
C0619,Individual,F,USA,Washington,Home,4,No,Website,56.3,3,1411977.41,470659.13666666666,1471.9,318.27085849486457,3,Premium Home Buyers,1,0,0
C0620,Individual,F,France,Brittany,Home,3,No,Website,66.3,3,1532429.29,510809.76333333337,1504.28,338.3096253727112,3,Premium Home Buyers,1,0,0
C0621,Individual,M,Germany,Bavaria,Investment,3,Yes,Agency,44.5,3,791609.11,263869.7033333333,869.7866666666667,305.3268357815998,3,Value-Oriented Buyers,0,1,1
C0622,Individual,F,USA,Washington,Investment,2,No,Client,38.9,3,869334.73,289778.24333333335,980.87,291.58061033183304,3,Value-Oriented Buyers,0,0,1
C0623,Individual,M,USA,Florida,Investment,3,Yes,Client,40.3,4,1410333.45,352583.3625,1146.02,317.2382716730889,4,Premium Home Buyers,1,1,1
C0624,Individual,M,USA,Nevada,Investment,3,No,Agency,26.5,3,1215611.54,405203.8466666667,1413.8666666666668,287.28624779022016,3,Premium Home Buyers,1,0,1
C0625,Individual,F,Belgium,Flanders,Investment,2,Yes,Agency,43.0,4,1000166.88,250041.72,851.0225,292.8195869575726,4,Value-Oriented Buyers,0,1,1
C0626,Individual,F,Germany,Hamburg,Investment,2,No,Website,58.2,3,1061694.13,353898.0433333334,1244.5566666666666,285.1940313192774,3,Value-Oriented Buyers,0,0,1
C0627,Individual,F,USA,Arizona,Home,3,No,Agency,26.1,4,1870806.42,467701.605,1726.0575,270.75016633382285,4,Premium Home Buyers,1,0,0
C0628,Individual,M,Canada,British Columbia,Home,3,Yes,Agency,41.2,4,1623109.63,405777.4075,1250.39,321.3825798074768,4,Premium Home Buyers,1,1,0
C0629,Individual,F,USA,California,Investment,2,No,Agency,79.9,3,961721.77,320573.92333333334,1129.1766666666665,288.9653200365696,3,Value-Oriented Buyers,0,0,1
C0630,Individual,M,USA,California,Home,2,No,Website,61.0,4,1308077.61,327019.4025,1075.505,299.3394123212475,4,Value-Oriented Buyers,0,0,0
C0631,Individual,F,USA,California,Home,5,No,Website,59.7,4,1534891.22,383722.805,1227.645,322.72671846477,4,Premium Home Buyers,1,0,0
C0632,Individual,M,UK,Northern Ireland,Home,4,No,Website,78.2,4,1146845.98,286711.495,947.7475,297.7150223108018,4,Value-Oriented Buyers,0,0,0
C0633,Individual,F,USA,Nevada,Home,3,No,Agency,84.7,4,1207516.26,301879.065,928.745,326.25710067918743,4,Value-Oriented Buyers,0,0,0
C0634,Individual,M,USA,Washington,Investment,4,Yes,Website,45.7,3,1181693.63,393897.87666666665,1393.1066666666666,281.64223622416745,3,Premium Home Buyers,1,1,1
C0635,Individual,F,UK,Scotland,Investment,5,No,Website,66.2,3,1375700.03,458566.6766666667,1460.493333333333,313.2355479652279,3,Premium Home Buyers,1,0,1
C0636,Individual,F,France,Brittany,Home,5,No,Website,45.8,4,981810.08,245452.52,827.3575000000001,299.06553892659133,4,Value-Oriented Buyers,0,0,0
C0637,Individual,F,USA,California,Home,2,No,Website,59.0,4,1602478.07,400619.5175,1296.5625,309.58837207302247,4,Premium Home Buyers,1,0,0
C0638,Individual,M,USA,Ohio,Home,5,Yes,Website,51.4,4,1347045.42,336761.355,1204.4975,287.15174224417376,4,Premium Home Buyers,1,1,0
C0639,Individual,M,UK,Scotland,Home,3,Yes,Website,65.4,3,861670.72,287223.5733333333,1008.13,290.6802798000895,3,Value-Oriented Buyers,0,1,0
C0640,Individual,F,USA,Utah,Home,3,No,Agency,59.6,3,772950.1699999999,257650.05666666664,915.6366666666668,282.3080842959894,3,Value-Oriented Buyers,0,0,0
C0641,Company,M,USA,Arizona,Home,2,No,Agency,32.5,3,1217213.26,405737.75333333336,1240.6066666666666,328.4254236516344,3,Premium Home Buyers,1,0,0
C0642,Individual,F,USA,California,Home,4,No,Website,58.7,3,1027140.61,342380.2033333333,1161.5433333333333,297.80058191299514,3,Value-Oriented Buyers,0,0,0
C0643,Individual,F,USA,California,Home,5,No,Website,52.3,3,928645.01,309548.33666666667,1016.5033333333334,315.9044427822436,3,Value-Oriented Buyers,0,0,0
C0644,Individual,F,USA,California,Home,4,Yes,Agency,70.0,3,1549624.23,516541.41,1630.1366666666663,315.51472286719064,3,Premium Home Buyers,1,1,0
C0645,Individual,M,USA,Nevada,Home,2,No,Client,38.1,3,731453.53,243817.84333333332,862.11,282.906576050256,3,Value-Oriented Buyers,0,0,0
C0646,Individual,F,USA,Arizona,Investment,5,No,Agency,31.1,3,1325311.83,441770.61,1464.0166666666669,302.48359642072694,3,Premium Home Buyers,1,0,1
C0647,Individual,F,USA,California,Home,4,No,Agency,80.2,4,2115520.42,528880.105,1676.3825,314.2885727793599,4,Premium Home Buyers,1,0,0
C0648,Individual,F,USA,California,Home,1,Yes,Website,27.5,4,1142985.38,285746.345,984.6475,288.2363886872438,4,Value-Oriented Buyers,0,1,0
C0649,Individual,F,USA,California,Home,4,No,Agency,31.6,4,1401448.51,350362.1275,1136.6925,318.85950533977984,4,Premium Home Buyers,1,0,0
C0650,Company,M,France,Occitanie,Home,3,Yes,Client,50.5,3,799742.26,266580.75333333336,932.37,288.066031861014,3,Value-Oriented Buyers,0,1,0
C0651,Company,M,USA,Washington,Home,1,No,Agency,33.6,4,1077094.73,269273.6825,948.7575,291.0687670513722,4,Value-Oriented Buyers,0,0,0
C0652,Individual,F,USA,Washington,Home,2,No,Website,33.0,3,904157.22,301385.74,985.5433333333334,311.8558727516952,3,Value-Oriented Buyers,0,0,0
C0653,Individual,M,USA,Ohio,Home,2,No,Client,56.1,4,1215543.15,303885.7875,1053.27,294.7851332735887,4,Value-Oriented Buyers,0,0,0
C0654,Individual,M,USA,New York,Home,2,Yes,Website,66.1,3,865293.89,288431.2966666667,1015.94,291.6213068687354,3,Value-Oriented Buyers,0,1,0
C0655,Individual,F,USA,Nevada,Home,1,Yes,Agency,76.2,3,1071763.22,357254.4066666667,1138.4233333333334,320.80174643789627,3,Value-Oriented Buyers,0,1,0
C0656,Individual,F,USA,Colorado,Home,5,No,Client,49.0,4,1288383.38,322095.845,1190.4075,272.5672092090604,4,Value-Oriented Buyers,0,0,0
C0657,Individual,M,USA,California,Home,2,No,Agency,69.9,3,1258111.3199999998,419370.44,1338.1466666666668,306.7882620263122,3,Premium Home Buyers,1,0,0
C0658,Individual,F,USA,Virginia,Home,3,Yes,Agency,26.7,3,1122021.28,374007.0933333333,1271.67,301.4756979175042,3,Premium Home Buyers,1,1,0
C0659,Individual,F,USA,California,Home,4,Yes,Agency,38.2,4,1000550.86,250137.715,832.615,305.31942802807214,4,Value-Oriented Buyers,0,1,0
C0660,Individual,M,USA,Arizona,Home,4,Yes,Client,34.8,3,1148308.35,382769.45,1337.0533333333333,286.4432933590263,3,Premium Home Buyers,1,1,0
C0661,Individual,F,Canada,Manitoba,Home,3,No,Website,65.1,4,1627713.0499999998,406928.2625,1299.3275,310.47679115794534,4,Premium Home Buyers,1,0,0
C0662,Individual,F,USA,California,Investment,3,No,Website,69.0,4,1520239.97,380059.9925,1175.235,323.65670495877663,4,Premium Home Buyers,1,0,1
C0663,Individual,M,USA,California,Home,2,Yes,Agency,68.5,4,1544313.34,386078.335,1234.8075,307.7467826563532,4,Premium Home Buyers,1,1,0
C0664,Individual,M,Canada,Alberta,Investment,5,Yes,Website,68.0,4,1063024.57,265756.1425,897.47,297.5607529136849,4,Value-Oriented Buyers,0,1,1
C0665,Individual,M,USA,Colorado,Investment,1,No,Agency,67.0,3,704886.02,234962.00666666668,765.68,307.8983581638773,3,Value-Oriented Buyers,0,0,1
C0666,Individual,F,USA,California,Investment,1,No,Website,77.9,4,1532074.27,383018.5675,1271.345,306.4454018186857,4,Premium Home Buyers,1,0,1
C0667,Individual,M,USA,Arizona,Investment,2,No,Agency,60.1,4,1486560.06,371640.015,1295.265,292.5604496662045,4,Premium Home Buyers,1,0,1
C0668,Individual,F,France,Ile-de-France,Investment,4,Yes,Website,47.7,4,987175.01,246793.7525,824.2025,302.2540028172113,4,Value-Oriented Buyers,0,1,1
C0669,Individual,F,Canada,British Columbia,Home,3,No,Agency,68.4,3,1366533.49,455511.1633333333,1599.3433333333332,285.82087164617263,3,Premium Home Buyers,1,0,0
C0670,Company,M,USA,Nevada,Investment,4,No,Website,50.1,3,1631973.5499999998,543991.1833333332,1800.45,302.0008828167261,3,Premium Home Buyers,1,0,1
C0671,Individual,M,USA,Colorado,Home,4,Yes,Client,84.9,3,759678.12,253226.04,849.6366666666667,304.75267792694325,3,Value-Oriented Buyers,0,1,0
C0672,Individual,F,USA,California,Home,2,No,Website,58.9,3,1301968.05,433989.35,1452.263333333333,299.95897142075273,3,Premium Home Buyers,1,0,0
C0673,Individual,F,USA,California,Home,4,No,Website,60.8,3,870503.9000000001,290167.96666666673,1012.96,288.30634444005767,3,Value-Oriented Buyers,0,0,0
C0674,Individual,F,USA,California,Investment,4,No,Website,40.2,4,1733438.52,433359.63,1365.9450000000002,316.8275338092095,4,Premium Home Buyers,1,0,1
C0675,Individual,F,USA,Texas,Home,5,No,Website,56.6,3,1117159.17,372386.39,1113.29,342.7720336053362,3,Premium Home Buyers,1,0,0
C0676,Individual,F,USA,Nevada,Home,2,No,Agency,83.7,3,1022396.03,340798.6766666667,989.0566666666668,330.1513810807912,3,Value-Oriented Buyers,0,0,0
C0677,Individual,M,USA,Arizona,Investment,2,No,Agency,45.5,4,1217015.11,304253.7775,1024.3375,300.00249931528646,4,Value-Oriented Buyers,0,0,1
C0678,Individual,M,USA,California,Home,4,Yes,Website,53.8,3,904050.87,301350.29,897.3100000000001,331.3072323326288,3,Value-Oriented Buyers,0,1,0
C0679,Individual,F,USA,Nevada,Home,1,No,Agency,62.5,4,1945371.68,486342.92,1726.0575,283.6692192666235,4,Premium Home Buyers,1,0,0
C0680,Individual,M,USA,Utah,Investment,2,No,Agency,61.3,4,1533727.71,383431.9275,1333.2775,292.95481586924626,4,Premium Home Buyers,1,0,1
C0681,Company,F,USA,California,Home,3,No,Agency,49.3,4,736696.97,184174.2425,658.8625,274.9177092938877,4,Value-Oriented Buyers,0,0,0
C0682,Individual,M,USA,California,Home,5,No,Website,52.7,4,1436006.22,359001.555,1214.5625,297.37073543990766,4,Premium Home Buyers,1,0,0
C0683,Individual,M,USA,Colorado,Home,2,Yes,Agency,78.0,3,1216565.53,405521.8433333333,1463.22,277.04186140861026,3,Premium Home Buyers,1,1,0
C0684,Individual,M,USA,California,Home,1,No,Agency,41.3,4,1402625.45,350656.3625,1120.62,303.8373174363276,4,Premium Home Buyers,1,0,0
C0685,Individual,F,USA,Washington,Home,5,No,Agency,39.3,3,1129835.06,376611.6866666667,1228.503333333333,289.31464355745044,3,Premium Home Buyers,1,0,0
C0686,Individual,M,USA,California,Home,1,Yes,Website,62.7,3,1250166.33,416722.11,1369.7300000000002,303.1945308245193,3,Premium Home Buyers,1,1,0
C0687,Individual,F,USA,Utah,Home,3,Yes,Website,67.4,4,1532604.0,383151.0,1210.7375000000002,301.80354172653267,4,Premium Home Buyers,1,1,0
C0688,Individual,F,USA,Colorado,Investment,5,Yes,Website,58.3,4,1093762.42,273440.605,868.5725,306.5183230055185,4,Value-Oriented Buyers,0,1,1
C0689,Individual,F,USA,California,Home,4,No,Website,28.3,3,1051259.37,350419.79000000004,1186.05,294.6877753003221,3,Value-Oriented Buyers,0,0,0
C0690,Individual,F,USA,Oregon,Home,4,Yes,Agency,40.9,4,1402023.24,350505.81,1150.3275,300.5961844038745,4,Premium Home Buyers,1,1,0
C0691,Individual,M,USA,California,Investment,4,No,Agency,83.1,4,948552.89,237138.2225,816.16,290.56720726693106,4,Value-Oriented Buyers,0,0,1
C0692,Individual,M,USA,Georgia,Investment,3,No,Agency,62.4,4,1206585.87,301646.4675,1011.5875,299.5495073947391,4,Value-Oriented Buyers,0,0,1
C0693,Individual,M,USA,California,Investment,5,Yes,Agency,69.3,4,1831502.92,457875.73,1498.6825,302.8076865038587,4,Premium Home Buyers,1,1,1
C0694,Company,M,UK,Scotland,Investment,2,No,Website,37.1,4,1287767.07,321941.7675,1063.04,303.055509354016,4,Value-Oriented Buyers,0,0,1
C0695,Individual,M,USA,Washington,Home,4,No,Website,79.4,3,870451.65,290150.55,934.8733333333332,323.0922596930234,3,Value-Oriented Buyers,0,0,0
C0696,Individual,F,USA,Washington,Investment,5,Yes,Agency,32.2,4,1417025.49,354256.3725,1246.6175,277.7675083347151,4,Premium Home Buyers,1,1,1
C0697,Individual,M,USA,California,Investment,4,Yes,Agency,40.6,4,1203571.2,300892.8,1036.6525,290.4335245028834,4,Value-Oriented Buyers,0,1,1
C0698,Individual,F,USA,California,Home,2,Yes,Website,80.1,4,1560635.51,390158.8775,1286.9575,307.9603135534052,4,Premium Home Buyers,1,1,0
C0699,Individual,M,USA,Washington,Home,1,Yes,Agency,39.6,3,1292445.15,430815.05,1357.1933333333334,318.6152453856261,3,Premium Home Buyers,1,1,0
C0700,Individual,F,USA,Washington,Home,5,No,Website,82.3,3,724453.7,241484.56666666665,851.4266666666667,282.93780353298,3,Value-Oriented Buyers,0,0,0
C0701,Individual,F,UK,England,Investment,1,No,Website,63.9,4,1318537.76,329634.44,1050.5725,304.20595887478254,4,Value-Oriented Buyers,0,0,1
C0702,Individual,M,USA,Arizona,Home,5,No,Agency,60.1,3,1215022.0,405007.3333333333,1303.7766666666666,311.0624599044384,3,Premium Home Buyers,1,0,0
C0703,Company,M,USA,Colorado,Home,3,No,Website,42.2,3,938073.57,312691.19,1023.88,308.2167615628062,3,Value-Oriented Buyers,0,0,0
C0704,Individual,F,USA,Georgia,Home,4,No,Agency,84.5,3,1130778.86,376926.2866666667,1194.9266666666665,317.21408986323775,3,Premium Home Buyers,1,0,0
C0705,Individual,M,USA,Nevada,Home,3,No,Website,85.6,3,1643383.67,547794.5566666666,1680.5266666666666,324.0979609858608,3,Premium Home Buyers,1,0,0
C0706,Individual,M,UK,England,Investment,2,No,Client,42.1,3,1034954.84,344984.94666666666,1162.6166666666666,298.731268274053,3,Value-Oriented Buyers,0,0,1
C0707,Individual,M,USA,Virginia,Home,5,Yes,Website,30.9,4,1171255.22,292813.805,956.935,298.39548981596226,4,Value-Oriented Buyers,0,1,0
C0708,Individual,M,USA,California,Home,2,No,Client,61.7,3,1539340.87,513113.6233333333,1523.6933333333334,325.468567530367,3,Premium Home Buyers,1,0,0
C0709,Individual,F,USA,Georgia,Home,2,Yes,Agency,44.2,4,1233960.52,308490.13,1009.23,313.75996043349187,4,Value-Oriented Buyers,0,1,0
C0710,Individual,M,USA,Oregon,Home,2,Yes,Agency,80.0,4,1158001.36,289500.34,939.3575,303.9456641085883,4,Value-Oriented Buyers,0,1,0
C0711,Individual,F,USA,California,Investment,3,No,Agency,30.8,4,1045658.54,261414.635,905.7525,285.7926869742843,4,Value-Oriented Buyers,0,0,1
C0712,Individual,M,USA,California,Home,1,No,Agency,35.6,3,701688.31,233896.10333333336,842.68,280.63309631189395,3,Value-Oriented Buyers,0,0,0
C0713,Individual,F,USA,California,Investment,3,No,Agency,29.5,3,946537.74,315512.58,1125.17,279.1349726853608,3,Value-Oriented Buyers,0,0,1
C0714,Individual,M,Russia,Saint Petersburg,Home,3,No,Website,49.4,3,1520218.18,506739.3933333333,1680.5266666666666,300.4911044140184,3,Premium Home Buyers,1,0,0
C0715,Individual,F,USA,Utah,Home,3,No,Website,44.3,3,1151372.75,383790.9166666667,1340.7666666666669,294.07391084605104,3,Premium Home Buyers,1,0,0
C0716,Individual,M,UK,Northern Ireland,Home,1,No,Client,31.8,3,1173245.74,391081.9133333333,1334.1,297.53773398366985,3,Premium Home Buyers,1,0,0
C0717,Individual,F,USA,Arizona,Investment,3,Yes,Agency,79.9,3,1000529.67,333509.89,1156.5633333333333,286.5515487238422,3,Value-Oriented Buyers,0,1,1
C0718,Individual,F,France,Ile-de-France,Home,2,Yes,Website,82.0,3,900157.9099999999,300052.63666666666,1123.8033333333333,279.3999356441512,3,Value-Oriented Buyers,0,1,0
C0719,Individual,M,USA,California,Investment,2,Yes,Agency,52.5,3,912916.77,304305.59,1023.88,300.5135989331466,3,Value-Oriented Buyers,0,1,1
C0720,Individual,F,USA,California,Investment,1,Yes,Agency,45.2,4,844316.69,211079.1725,678.3725,313.99370359722434,4,Value-Oriented Buyers,0,1,1
C0721,Individual,F,USA,Florida,Home,4,No,Website,27.1,4,1167212.02,291803.005,939.4875,308.3858719928015,4,Value-Oriented Buyers,0,0,0
C0722,Individual,F,USA,Texas,Home,1,No,Website,82.8,3,936104.05,312034.68333333335,1033.4833333333331,299.2843696477643,3,Value-Oriented Buyers,0,0,0
C0723,Individual,F,Germany,North Rhine-Westphalia,Home,3,Yes,Website,27.3,3,1554043.79,518014.5966666667,1671.7666666666669,308.29363445057703,3,Premium Home Buyers,1,1,0
C0724,Individual,M,USA,Arizona,Investment,4,Yes,Agency,65.9,4,1564795.28,391198.82,1255.1325000000002,309.21208173968006,4,Premium Home Buyers,1,1,1
C0725,Individual,F,USA,New York,Home,3,No,Website,43.4,3,1557779.53,519259.8433333333,1733.68,300.00206956397875,3,Premium Home Buyers,1,0,0
C0726,Individual,F,USA,Georgia,Home,4,No,Website,49.5,4,1055406.17,263851.5425,901.245,293.6323652273104,4,Value-Oriented Buyers,0,0,0
